,moon_x,moon_y
3812,98311.46559600081,-308078.28312078875
3813,98561.63111668121,-308011.51671254425
3814,98811.74781185009,-307944.60203661054
3815,99061.81556177347,-307877.53912899946
3816,99311.8342467672,-307810.3280257056
3817,99561.8037471554,-307742.9687629893
3818,99811.723943337,-307675.46137701155
3819,100061.59471570264,-307607.80590409896
3820,100311.41594471782,-307540.0023806282
3821,100561.18751086455,-307472.0508431086
3822,100810.9092946665,-307403.9513281161
3823,101060.58117663897,-307335.70387224277
3824,101310.20303742195,-307267.3085122138
3825,101559.77475762222,-307198.76528488734
3826,101809.29621787975,-307130.07422707137
3827,102058.76729894253,-307061.235375773
3828,102308.18788147562,-306992.24876808276
3829,102557.55784628514,-306923.1144409747
3830,102806.87707419401,-306853.8324318047
3831,103056.1454460084,-306784.4027778122
3832,103305.36284263432,-306714.82551636983
3833,103554.52914494448,-306645.10068489984
3834,103803.64423395284,-306575.2283209572
3835,104052.70799058207,-306505.2084621467
3836,104301.72029589598,-306435.0411461562
3837,104550.68103093357,-306364.72641075647
3838,104799.59007681685,-306294.2642938178
3839,105048.44731464298,-306223.6548332604
3840,105297.25262560882,-306152.89806705416
3841,105546.00589088631,-306081.9940334017
3842,105794.7069917803,-306010.9427703887
3843,106043.35580952928,-305939.74431626755
3844,106291.9522254547,-305868.39870940655
3845,106540.49612091969,-305796.9059882403
3846,106788.98737731224,-305725.26619118685
3847,107037.42587607856,-305653.47935691336
3848,107285.81149866481,-305581.5455240205
3849,107534.14412659203,-305509.46473125817
3850,107782.42364138117,-305437.2370174429
3851,108030.64992466125,-305364.86242145736
3852,108278.82285799483,-305292.3409823008
3853,108526.94232307744,-305219.6727390384
3854,108775.00820159627,-305146.8577307522
3855,109023.02037528004,-305073.89599667356
3856,109270.97872589911,-305000.7875761501
3857,109518.8831352487,-304927.53250851255
3858,109766.73348521546,-304854.13083324156
3859,110014.52965766114,-304780.5825898503
3860,110262.27153449728,-304706.88781798515
3861,110509.95899771033,-304633.0465572427
3862,110757.59192929494,-304559.05884755147
3863,111005.17021128736,-304484.9247286405
3864,111252.69372577372,-304410.64424047153
3865,111500.16235488164,-304336.2174230893
3866,111747.57598073884,-304261.64431657153
3867,111994.93448558086,-304186.92496104573
3868,112242.23775159374,-304112.05939685536
3869,112489.48566109616,-304037.04766424437
3870,112736.67809638196,-303961.88980365533
3871,112983.81493981989,-303886.58585554815
3872,113230.89607378682,-303811.13586053177
3873,113477.92138071792,-303735.5398592479
3874,113724.89074308157,-303659.79789238883
3875,113971.80404341263,-303583.91000076267
3876,114218.66116424596,-303507.87622527685
3877,114465.46198815791,-303431.6966069056
3878,114712.20639779978,-303355.37118667265
3879,114958.89427584756,-303278.90000566846
3880,115205.52550499409,-303202.2831050991
3881,115452.09996799855,-303125.5205262875
3882,115698.61754764515,-303048.6123105561
3883,115945.07812678443,-302971.5584993271
3884,116191.48158827539,-302894.35913417203
3885,116437.82781502677,-302817.0142565961
3886,116684.11669001395,-302739.52390833694
3887,116930.34809620379,-302661.88813109865
3888,117176.52191662976,-302584.1069667682
3889,117422.6380344084,-302506.1804571662
3890,117668.69633259815,-302428.1086443788
3891,117914.69669440681,-302349.89157039206
3892,118160.63900298426,-302271.5292773422
3893,118406.52314160488,-302193.02180751425
3894,118652.34899355142,-302114.3692031438
3895,118898.11644212322,-302035.5715066156
3896,119143.82537069437,-301956.62876041397
3897,119389.4756626723,-301877.5410070399
3898,119635.06720148926,-301798.308289094
3899,119880.59987064404,-301718.93064932607
3900,120126.07355366863,-301639.4081304364
3901,120371.48813412826,-301559.74077527446
3902,120616.84349562974,-301479.9286267893
3903,120862.13952182973,-301399.97172793007
3904,121107.37609643473,-301319.8701218451
3905,121352.55310315947,-301239.62385163264
3906,121597.67042580196,-301159.2329605573
3907,121842.72794818494,-301078.6974919
3908,122087.72555416451,-300998.0174890745
3909,122332.66312764662,-300917.19299552793
3910,122577.54055261186,-300836.2240547735
3911,122822.35771299948,-300755.11071047426
3912,123067.11449286492,-300673.8530063424
3913,123311.81077629692,-300592.4509860907
3914,123556.44644740077,-300510.90469363076
3915,123801.0213903566,-300429.2141728079
3916,124045.5354893445,-300347.3794677163
3917,124289.9886286194,-300265.40062238404
3918,124534.38069249433,-300183.27768097154
3919,124778.71156526571,-300101.0106877724
3920,125022.98113133798,-300018.59968703013
3921,125267.18927513223,-299936.044723171
3922,125511.33588109443,-299853.3458406709
3923,125755.42083373702,-299770.50308405573
3924,125999.44401762237,-299687.516497901
3925,126243.40531731273,-299604.38612698123
3926,126487.30461748676,-299521.1120160549
3927,126731.14180278988,-299437.69420994626
3928,126974.91675797541,-299354.1327535795
3929,127218.62936778854,-299270.4276919783
3930,127462.27951704909,-299186.5790702159
3931,127705.86709061847,-299102.58693349885
3932,127949.39197339967,-299018.4513269501
3933,128192.85405031225,-298934.17229595874
3934,128436.25320637548,-298849.74988591333
3935,128679.58932660033,-298765.18414226896
3936,128922.86229608914,-298680.4751105142
3937,129166.0719999443,-298595.62283631996
3938,129409.21832331803,-298510.62736535707
3939,129652.30115144553,-298425.48874339607
3940,129895.32036957049,-298340.20701629046
3941,130138.27586298628,-298254.7822299267
3942,130381.1675170612,-298169.21443030814
3943,130623.99521716342,-298083.5036635532
3944,130866.7588487276,-297997.64997574815
3945,131109.45829724663,-297911.6534131613
3946,131352.09344822165,-297825.5140220442
3947,131594.66418722863,-297739.23184879834
3948,131837.1703999181,-297652.806939891
3949,132079.61197190767,-297566.23934180645
3950,132321.98878891446,-297479.5291011616
3951,132564.30073668054,-297392.6762646729
3952,132806.54770102273,-297305.6808790402
3953,133048.72956776625,-297218.542991113
3954,133290.84622279438,-297131.2626477567
3955,133532.89755207355,-297043.83989602013
3956,133774.88344152024,-296956.2747828851
3957,134016.8037772255,-296868.5673555328
3958,134258.6584452055,-296780.7176611279
3959,134500.44733162617,-296692.72574696766
3960,134742.17032260334,-296604.591660416
3961,134983.8273043941,-296516.31544886954
3962,135225.4181631976,-296427.89715984155
3963,135466.94278534575,-296339.33684096136
3964,135708.40105717874,-296250.6345398083
3965,135949.79286511987,-296161.7903041445
3966,136191.11809555927,-296072.80418178183
3967,136432.37663502822,-295983.6762205819
3968,136673.56837002488,-295894.4064685058
3969,136914.69318715518,-295804.9949735811
3970,137155.75097301704,-295715.4417839018
3971,137396.74161433277,-295625.74694764504
3972,137637.664997775,-295535.91051307047
3973,137878.52101013245,-295445.93252848793
3974,138119.30953821063,-295355.81304233975
3975,138360.03046888977,-295265.5521030353
3976,138600.68368906676,-295175.1497591498
3977,138841.26908570481,-295084.6060593417
3978,139081.78654579222,-294993.92105221906
3979,139322.2359563753,-294903.09478663944
3980,139562.61720456695,-294812.1273114271
3981,139802.93017752975,-294721.0186754557
3982,140043.1747624348,-294629.7689277987
3983,140283.35084653602,-294538.37811742956
3984,140523.45831711247,-294446.8462935374
3985,140763.49706149296,-294355.17350534484
3986,141003.46696708936,-294263.3598021574
3987,141243.3679213136,-294171.4052332636
3988,141483.1998116606,-294079.3098481685
3989,141722.96252564192,-293987.0736963432
3990,141962.65595086056,-293894.69682739204
3991,142202.27997491116,-293802.1792909689
3992,142441.8344854963,-293709.52113676094
3993,142681.31937030208,-293616.722414638
3994,142920.73451712244,-293523.78317446966
3995,143160.07981380125,-293430.70346610894
3996,143399.35514817407,-293337.4833396912
3997,143638.56040815133,-293244.1228452855
3998,143877.69548172623,-293150.6220330268
3999,144116.7602568922,-293056.9809531832
4000,144355.75462170911,-292963.19965605583
4001,144594.67846431985,-292869.2781920622
4002,144833.53167284236,-292775.21661165275
4003,145072.31413552762,-292681.01496534457
4004,145311.02574060982,-292586.67330373725
4005,145549.66637638977,-292492.1916775638
4006,145788.2359312512,-292397.57013750717
4007,146026.7342935779,-292302.80873444903
4008,146265.1613518534,-292207.90751923854
4009,146503.5169945695,-292112.86654290697
4010,146741.80111025943,-292017.68585645256
4011,146980.0135875646,-291922.3655110063
4012,147218.15431511792,-291826.9055577489
4013,147456.22318163552,-291731.3060479609
4014,147694.22007586664,-291635.5670329556
4015,147932.14488661045,-291539.6885641129
4016,148169.99750272423,-291443.6706929787
4017,148407.7778131317,-291347.51347103267
4018,148645.48570674824,-291251.21694993664
4019,148883.12107260557,-291154.78118138586
4020,149120.68379976868,-291058.20621714194
4021,149358.1737773191,-290961.4921090495
4022,149595.5908944131,-290864.6389090028
4023,149832.93504028182,-290767.64666896267
4024,150070.20610414795,-290670.5154410393
4025,150307.40397534223,-290573.24527730944
4026,150544.52854322043,-290475.83623001614
4027,150781.57969718787,-290378.2883513356
4028,151018.55732669175,-290280.6016937434
4029,151255.46132127033,-290182.776309565
4030,151492.29157045388,-290084.8122512925
4031,151729.047963872,-289986.70957146725
4032,151965.73039117944,-289888.4683227638
4033,152202.33874209734,-289790.0885578564
4034,152438.87290638842,-289691.5703295024
4035,152675.33277386508,-289592.9136905586
4036,152911.7182344064,-289494.11869393184
4037,153148.02917790783,-289395.1853925784
4038,153384.26549438125,-289296.1138395876
4039,153620.42707380533,-289196.9040880985
4040,153856.51380628336,-289097.5561912667
4041,154092.52558192663,-288998.07020236383
4042,154328.46229090504,-288898.44617474475
4043,154564.32382347956,-288798.6841617974
4044,154800.11006989458,-288698.78421702585
4045,155035.82092049415,-288598.74639395083
4046,155271.4562656723,-288498.5707462425
4047,155507.01599586444,-288398.25732752087
4048,155742.50000155586,-288297.8061916056
4049,155977.90817326517,-288197.21739229927
4050,156213.24040161874,-288096.4909835377
4051,156448.49657726806,-287995.62701927294
4052,156683.67659087278,-287894.62555352354
4053,156918.7803332007,-287793.4866404243
4054,157153.80769505264,-287692.2103341595
4055,157388.75856730435,-287590.7966889969
4056,157623.63284083141,-287489.2457592702
4057,157858.4304066093,-287387.55759929674
4058,158093.15115564648,-287285.73226362607
4059,158327.79497901796,-287183.76980679116
4060,158562.36176784034,-287081.6702833085
4061,158796.85141327995,-286979.4337479266
4062,159031.2638065779,-286877.06025539443
4063,159265.59883897536,-286774.54986052716
4064,159499.856401838,-286671.902618123
4065,159734.03638653993,-286569.11858324625
4066,159968.1386844966,-286466.1978108447
4067,160202.16318724814,-286363.14035604877
4068,160436.10978629312,-286259.94627400534
4069,160669.97837324653,-286156.61561992805
4070,160903.7688397647,-286053.1484491795
4071,161137.48107753726,-285949.544817056
4072,161371.11497832864,-285845.8047790531
4073,161604.67043395303,-285741.9283906166
4074,161838.14733626612,-285637.91570737463
4075,162071.545577215,-285533.76678497216
4076,162304.8650487469,-285429.48167908716
4077,162538.1056428919,-285325.0604455637
4078,162771.26725174653,-285220.50314017927
4079,163004.34976743234,-285115.8098189273
4080,163237.35308212903,-285010.98053775134
4081,163470.27708811586,-284906.0153527443
4082,163703.12167764734,-284800.9143199826
4083,163935.88674308572,-284695.6774957248
4084,164168.57217685986,-284590.30493621354
4085,164401.17787143172,-284484.7966977572
4086,164633.7037192967,-284379.1528367807
4087,164866.14961302473,-284273.3734097919
4088,165098.51544526886,-284167.45847326523
4089,165330.8011086572,-284061.4080838413
4090,165563.00649596742,-283955.22229819384
4091,165795.1314999689,-283848.9011730629
4092,166027.17601350564,-283742.4447652717
4093,166259.13992948807,-283635.85313167627
4094,166491.02314088505,-283529.126329266
4095,166722.82554066507,-283422.26441502944
4096,166954.54702190487,-283315.2674460556
4097,167186.1874777392,-283208.1354794827
4098,167417.74680132762,-283100.8685725486
4099,167649.2248859047,-282993.46678252466
4100,167880.62162476283,-282885.9301668145
4101,168111.9369112362,-282778.25878277246
4102,168343.1706387087,-282670.4526879184
4103,168574.32270063894,-282562.5119398389
4104,168805.3929905437,-282454.43659613683
4105,169036.38140199805,-282346.2267144984
4106,169267.2878285851,-282237.882352709
4107,169498.1121639877,-282129.40356855426
4108,169728.85430194697,-282020.790419969
4109,169959.51413626206,-281912.0429648883
4110,170190.09156074037,-281803.1612613797
4111,170420.58646930577,-281694.1453674944
4112,170650.9987558901,-281584.99534143263
4113,170881.32831453346,-281475.7112414116
4114,171111.57503927595,-281366.29312569805
4115,171341.73882425705,-281256.74105270806
4116,171571.8195636498,-281147.05508084124
4117,171801.81715168507,-281037.2352686299
4118,172031.73148265213,-280927.2816746065
4119,172261.56245090647,-280817.1943574192
4120,172491.3099508453,-280706.9733757499
4121,172720.9738769487,-280596.61878837977
4122,172950.55412372173,-280486.1306541232
4123,173180.05058573603,-280375.50903189427
4124,173409.463157621,-280264.75398064
4125,173638.791734073,-280153.86555940716
4126,173868.03620982953,-280042.8438272758
4127,174097.19647971107,-279931.68884344184
4128,174326.27243853852,-279820.4006670849
4129,174555.2639812819,-279708.979357567
4130,174784.17100286979,-279597.42497418367
4131,175012.99339835547,-279485.7375763966
4132,175241.7310628087,-279373.9172236508
4133,175470.38389140714,-279261.9639755737
4134,175698.9517793203,-279149.87789174326
4135,175927.43462181735,-279037.6590318697
4136,176155.83231423376,-278925.3074557634
4137,176384.1447519133,-278812.82322311803
4138,176612.37183030794,-278700.20639390976
4139,176840.51344490252,-278587.45702806464
4140,177068.56949124867,-278474.5751856086
4141,177296.53986496408,-278361.5609266504
4142,177524.42446169176,-278248.4143112988
4143,177752.2231771574,-278135.13539976213
4144,177979.93590715338,-278021.72425236483
4145,178207.56254750516,-277908.18092943146
4146,178435.10299411303,-277794.5054913362
4147,178662.55714291037,-277680.69799858617
4148,178889.92488994694,-277566.75851175474
4149,179117.2061312642,-277452.68709138205
4150,179344.40076301148,-277338.48379814124
4151,179571.50868135478,-277224.14869285445
4152,179798.52978255143,-277109.68183621124
4153,180025.4639629168,-276995.0832891336
4154,180252.31111876652,-276880.35311254335
4155,180479.07114655717,-276765.49136741215
4156,180705.74394279506,-276650.49811482773
4157,180932.32940397027,-276535.37341589463
4158,181158.82742668036,-276420.1173317836
4159,181385.23790761473,-276304.7299237981
4160,181611.56074346244,-276189.211253192
4161,181837.79583099557,-276073.56138140144
4162,182063.94306706125,-275957.7803698131
4163,182290.00234854768,-275841.8682799626
4164,182515.97357239347,-275725.8251734193
4165,182741.85663561142,-275609.65111183503
4166,182967.65143528095,-275493.34615689487
4167,183193.35786852313,-275376.9103703506
4168,183418.97583252532,-275260.34381402
4169,183644.50522452485,-275143.6465498539
4170,183869.9459418418,-275026.8186397531
4171,184095.29788185473,-274909.8601457513
4172,184320.56094195027,-274792.77112994867
4173,184545.73501963972,-274675.5516544284
4174,184770.8200124509,-274558.20178145677
4175,184995.81581798647,-274440.72157329955
4176,185220.72233393206,-274323.1110923224
4177,185445.53945799824,-274205.370400841
4178,185670.26708796198,-274087.49956138694
4179,185894.90512166673,-273969.49863647495
4180,186119.45345704723,-273851.3676886366
4181,186343.91199202993,-273733.10678061907
4182,186568.28062462443,-273614.7159750534
4183,186792.55925294803,-273496.19533478643
4184,187016.74777513495,-273377.54492261505
4185,187240.84608938557,-273258.7648014524
4186,187464.8540939502,-273139.8550342281
4187,187688.77168717064,-273020.81568405475
4188,187912.59876743823,-272901.6468139447
4189,188136.33523319438,-272782.34848710994
4190,188359.98098290525,-272662.9207667291
4191,188583.53591518645,-272543.3637160803
4192,188806.99992864553,-272423.6773985414
4193,189030.3729219563,-272303.86187750683
4194,189253.6547938837,-272183.91721643705
4195,189476.84544323458,-272063.8434788261
4196,189699.9447688654,-271943.64072826755
4197,189922.9526697157,-271823.30902848754
4198,190145.86904476656,-271702.84844316245
4199,190368.6937931152,-271582.2590360186
4200,190591.4268138092,-271461.5408709315
4201,190814.06800605374,-271340.6940118764
4202,191036.61726907906,-271219.71852267894
4203,191259.07450219,-271098.61446746363
4204,191481.43960474138,-270977.381910272
4205,191703.7124761209,-270856.02091527823
4206,191925.89301586623,-270734.5315466899
4207,192147.9811234731,-270612.9138687309
4208,192369.97669855366,-270491.16794579127
4209,192591.87964078656,-270369.293842261
4210,192813.6898498752,-270247.2916225631
4211,193035.40722563094,-270125.1613512038
4212,193257.03166789026,-270002.90309283865
4213,193478.5630765641,-269880.5169120233
4214,193700.00135160508,-269758.0028734964
4215,193921.34639310703,-269635.36104201287
4216,194142.59810108884,-269512.59148239414
4217,194363.7563757688,-269389.6942595113
4218,194584.82111733203,-269266.6694383519
4219,194805.79222607997,-269143.5170838532
4220,195026.66960233863,-269020.2372611354
4221,195247.45314652578,-268896.8300353021
4222,195468.14275910053,-268773.2954715396
4223,195688.73834060482,-268649.63363511744
4224,195909.23979161415,-268525.84459130483
4225,196129.64701281174,-268401.9284055207
4226,196349.9599048809,-268277.8851431506
4227,196570.1783686129,-268153.7148697128
4228,196790.30230486536,-268029.4176507422
4229,197010.33161452913,-267904.99355182354
4230,197230.2661985615,-267780.44263867417
4231,197450.10595800294,-267655.76497699507
4232,197669.85079395171,-267530.9606325865
4233,197889.500607548,-267406.02967131534
4234,198109.05530002297,-267280.97215908143
4235,198328.51477264118,-267155.78816181805
4236,198547.8789267668,-267030.4777455744
4237,198767.1476637806,-266905.0409764662
4238,198986.320885163,-266779.47792062577
4239,199205.39849245248,-266653.78864425165
4240,199424.3803872375,-266527.9732136421
4241,199643.26647117277,-266402.0316951284
4242,199862.05664597952,-266275.96415500884
4243,200080.75081345363,-266149.7706598306
4244,200299.34887541598,-266023.45127605763
4245,200517.85073380367,-265897.00607028685
4246,200736.25629057866,-265770.4351090654
4247,200954.56544779442,-265643.73845917266
4248,201172.77810752075,-265516.9161873218
4249,201390.8941719355,-265389.9683602919
4250,201608.91354329968,-265262.895044929
4251,201826.83612384927,-265135.69630817836
4252,202044.66181596142,-265008.3722170682
4253,202262.3905220548,-264880.92283852736
4254,202480.02214463116,-264753.3482397335
4255,202697.55658620872,-264625.64848779765
4256,202914.9937493888,-264497.82364999724
4257,203132.33353688914,-264369.8737935098
4258,203349.57585140233,-264241.7989857286
4259,203566.72059577046,-264113.5992940638
4260,203783.7676728108,-263985.27478589193
4261,204000.71698549832,-263856.8255287558
4262,204217.5684367996,-263728.2515902146
4263,204434.32192977288,-263599.553037894
4264,204650.9773675507,-263470.7299394861
4265,204867.53465330732,-263341.78236269933
4266,205083.99369030836,-263212.71037537523
4267,205300.3543818693,-263083.5140453052
4268,205516.61663132202,-262954.1934404303
4269,205732.7803421896,-262824.7486287412
4270,205948.84541789535,-262695.1796782284
4271,206164.81176207837,-262565.48665703216
4272,206380.6792783531,-262435.669633226
4273,206596.44787040856,-262305.72867504956
4274,206812.11744200022,-262175.66385074233
4275,207027.6878969914,-262045.47522862707
4276,207243.15913927046,-261915.16287710913
4277,207458.53107278378,-261784.72686457733
4278,207673.8036015692,-261654.16725952036
4279,207888.97662970587,-261523.48413047637
4280,208104.0500613479,-261392.67754608314
4281,208319.02380071557,-261261.7475749619
4282,208533.89775210415,-261130.6942858667
4283,208748.67181985028,-260999.5177475348
4284,208963.34590839018,-260868.2180288363
4285,209177.91992216854,-260736.7951985751
4286,209392.39376575442,-260605.24932578707
4287,209606.7673437502,-260473.58047939208
4288,209821.04056084956,-260341.78872854254
4289,210035.21332175445,-260209.8741422743
4290,210249.28553130795,-260077.83678977267
4291,210463.2570943616,-259945.6767402564
4292,210677.12791585803,-259813.39406302682
4293,210890.89790079827,-259680.98882741877
4294,211104.56695425793,-259548.46110283336
4295,211318.13498136227,-259415.81095868815
4296,211531.6018873198,-259283.0384645502
4297,211744.9675773722,-259150.14368992014
4298,211958.23195687737,-259017.12670444784
4299,212171.39493121803,-258883.9875778166
4300,212384.45640584355,-258750.7263797593
4301,212597.41628631923,-258617.34318000881
4302,212810.27447819404,-258483.8380484641
4303,213023.03088716627,-258350.21105502394
4304,213235.68541895068,-258216.46226962033
4305,213448.23797932043,-258082.5917622518
4306,213660.6884741482,-257948.59960303284
4307,213873.03680935648,-257814.48586202835
4308,214085.28289091744,-257680.25060945223
4309,214297.42662492787,-257545.89391553533
4310,214509.46791746817,-257411.41585054158
4311,214721.40667475958,-257276.81648481777
4312,214933.24280304005,-257142.09588879367
4313,215144.97620863066,-257007.25413286604
4314,215356.60679791876,-256872.29128756406
4315,215568.13447735822,-256737.20742350037
4316,215779.5591534859,-256602.0026112207
4317,215990.88073287177,-256466.67692143694
4318,216202.09912216078,-256331.23042486113
4319,216413.21422808894,-256195.6631922714
4320,216624.2259574422,-256059.97529456232
4321,216835.13421707295,-255924.16680254517
4322,217045.93891389988,-255788.23778718075
4323,217256.63995492487,-255652.1883195129
4324,217467.23724716628,-255516.01847055205
4325,217677.73069777538,-255379.72831142502
4326,217888.1202139365,-255243.31791330822
4327,218098.40570290067,-255106.78734737815
4328,218308.58707197677,-254970.1366849773
4329,218518.66422855688,-254833.36599734836
4330,218728.6370801326,-254696.47535593345
4331,218938.5055341789,-254559.46483212453
4332,219148.26949831206,-254422.3344974468
4333,219357.92888017307,-254285.0844234084
4334,219567.48358751097,-254147.71468163392
4335,219776.93352808314,-254010.22534376435
4336,219986.2786097879,-253872.6164814906
4337,220195.5187405155,-253734.8881665532
4338,220404.65382827228,-253597.04047082557
4339,220613.68378115588,-253459.07346609808
4340,220822.60850723088,-253320.98722434364
4341,221031.42791471956,-253182.78181750208
4342,221240.14191191053,-253044.45731761263
4343,221448.75040710066,-252906.0137967311
4344,221657.25330870325,-252767.45132701297
4345,221865.6505251813,-252628.76998063028
4346,222073.94196508077,-252489.9698298048
4347,222282.12753699746,-252351.05094687451
4348,222490.20714959383,-252212.01340414412
4349,222698.18071160666,-252072.85727396817
4350,222906.04813185602,-251933.58262888383
4351,223113.80931921175,-251794.18954131188
4352,223321.46418260998,-251654.67808388892
4353,223529.0126310452,-251515.04832913543
4354,223736.4545736278,-251375.3003497877
4355,223943.78991947684,-251235.43421846558
4356,224151.01857781905,-251095.45000800482
4357,224358.140457931,-250955.3477912246
4358,224565.15546915575,-250815.1276409439
4359,224772.06352091936,-250674.78963013127
4360,224978.86452271426,-250534.3338317552
4361,225185.55838408286,-250393.76031878407
4362,225392.14501466698,-250253.06916435226
4363,225598.62432413342,-250112.260441561
4364,225804.99622226518,-249971.3342236441
4365,226011.2606188537,-249830.29058373606
4366,226217.41742384806,-249689.12959522012
4367,226423.4665471807,-249547.85133137988
4368,226629.40789887545,-249406.4558656153
4369,226835.2413890723,-249264.9432713759
4370,227040.96692791133,-249123.31362214455
4371,227246.58442565709,-248981.56699143723
4372,227452.0937925907,-248839.70345288605
4373,227657.49493910125,-248697.72308013967
4374,227862.78777562766,-248555.62594688014
4375,228067.97221270026,-248413.41212683907
4376,228273.0481608989,-248271.08169383107
4377,228478.01553086194,-248128.63472170403
4378,228682.87423333523,-247986.07128440542
4379,228887.62417907326,-247843.391455816
4380,229092.2652789881,-247700.59530998292
4381,229296.79744396714,-247557.68292093644
4382,229501.2205850052,-247414.65436278982
4383,229705.5346132056,-247271.5097097062
4384,229909.73943967957,-247128.2490359151
4385,230113.83497562155,-246984.87241562927
4386,230317.82113232548,-246841.37992319433
4387,230521.69782112684,-246697.77163293908
4388,230725.46495344435,-246554.04761929248
4389,230929.122440771,-246410.20795668272
4390,231132.67019461677,-246266.2527196878
4391,231336.1081266327,-246122.18198278607
4392,231539.43614852775,-245977.99582063835
4393,231742.6541720277,-245833.6943078889
4394,231945.7621089827,-245689.27751924825
4395,232148.75987127624,-245544.74552951005
4396,232351.64737089977,-245400.09841341808
4397,232554.42451988597,-245255.3362458986
4398,232757.09123031754,-245110.45910181163
4399,232959.64741438522,-244965.46705613311
4400,233162.09298435418,-244820.36018390572
4401,233364.42785251464,-244675.13856015506
4402,233566.6519313064,-244529.80226002334
4403,233768.76513311913,-244384.35135858602
4404,233970.7673705088,-244238.78593110127
4405,234172.65855608098,-244093.1060528771
4406,234374.43860249125,-243947.311799155
4407,234576.1074224865,-243801.40324532587
4408,234777.66492884659,-243655.3804667474
4409,234979.11103449282,-243509.24353892656
4410,235180.44565232962,-243362.9925373539
4411,235381.6686953944,-243216.62753753617
4412,235582.78007678263,-243070.14861516323
4413,235783.77970963134,-242923.5558457917
4414,235984.66750717704,-242776.84930517737
4415,236185.44338271458,-242630.0290690598
4416,236386.10724963,-242483.0952132113
4417,236586.65902132585,-242336.0478135039
4418,236787.09861135425,-242188.88694584297
4419,236987.42593326728,-242041.61268613348
4420,237187.64090071665,-241894.22511038047
4421,237387.74342742038,-241746.72429458846
4422,237587.733427188,-241599.11031492834
4423,237787.61081385374,-241451.3832474711
4424,237987.37550137652,-241303.5431684041
4425,238187.0274037318,-241155.59015398097
4426,238386.5664350029,-241007.52428048858
4427,238585.99250933967,-240859.3456242137
4428,238785.30554096657,-240711.05426155924
4429,238984.50544414134,-240562.65026894488
4430,239183.59213324613,-240414.13372285647
4431,239382.56552269644,-240265.5046997633
4432,239581.4255269742,-240116.76327631745
4433,239780.17206066067,-239967.90952908745
4434,239978.80503840392,-239818.94353469225
4435,240177.32437490157,-239669.8653698997
4436,240375.72998494256,-239520.6751114446
4437,240574.0217833824,-239371.37283614482
4438,240772.1996851263,-239221.9586208512
4439,240970.263605179,-239072.4325424312
4440,241168.21345862022,-238922.79467788525
4441,241366.0491605544,-238773.04510413058
4442,241563.77062621855,-238623.18389826696
4443,241761.3777708753,-238473.21113741092
4444,241958.87050987774,-238323.12689862895
4445,242156.24875865434,-238172.9312591205
4446,242353.51243268306,-238022.6242961014
4447,242550.66144754156,-237872.20608690404
4448,242747.69571885717,-237721.6767087938
4449,242944.6151623405,-237571.03623915277
4450,243141.41969376005,-237420.28475539596
4451,243338.10922897575,-237269.4223349881
4452,243534.68368389722,-237118.44905544393
4453,243731.14297453387,-236967.36499429453
4454,243927.48701695306,-236816.1702291707
4455,244123.71572725542,-236664.86483770312
4456,244319.82902167438,-236513.44889757247
4457,244515.8268164767,-236361.92248655864
4458,244711.70902802853,-236210.2856824086
4459,244907.4755727377,-236058.53856290228
4460,245103.1263671033,-235906.6812060356
4461,245298.6613276991,-235754.7136896715
4462,245494.08037114047,-235602.636091756
4463,245689.38341413398,-235450.4484903678
4464,245884.5703735108,-235298.15096350253
4465,246079.64116605226,-235145.74358925564
4466,246274.59570873895,-234993.22644585517
4467,246469.43391853475,-234840.59961144612
4468,246664.15571251992,-234687.8631642564
4469,246858.76100784104,-234535.01718261393
4470,247053.24972170286,-234382.06174481276
4471,247247.62177138464,-234228.9969292802
4472,247441.87707424889,-234075.82281437697
4473,247636.01554773276,-233922.53947862974
4474,247830.0371093066,-233769.14700051537
4475,248023.9416765818,-233615.64545861038
4476,248217.72916717824,-233462.03493149122
4477,248411.39949882345,-233308.31549781715
4478,248604.9525893033,-233154.48723631413
4479,248798.38835647004,-233000.5502256913
4480,248991.70671828362,-232846.50454475722
4481,249184.90759273747,-232692.35027227108
4482,249377.99089789955,-232538.0874871741
4483,249570.956551921,-232383.716268325
4484,249763.80447305238,-232229.23669474808
4485,249956.53457954427,-232074.64884540133
4486,250149.14678980527,-231919.9527993757
4487,250341.64102226018,-231765.1486356788
4488,250534.0171954336,-231610.23643356748
4489,250726.27522789993,-231455.21627209918
4490,250918.41503831654,-231300.08823059706
4491,251110.43654541575,-231144.8523883179
4492,251302.3396680041,-230989.50882453483
4493,251494.1243249633,-230834.05761860404
4494,251685.7904352329,-230678.49884996485
4495,251877.3379178357,-230522.83259803994
4496,252068.76669187716,-230367.05894231796
4497,252260.07667652948,-230211.17796233797
4498,252451.267790973,-230055.1897376717
4499,252642.33995462052,-229899.0943479243
4500,252833.29308679354,-229742.8918727838
4501,253024.1271069547,-229586.58239195496
4502,253214.84193464954,-229430.1659851423
4503,253405.4374894735,-229273.64273219983
4504,253595.91369111335,-229117.0127129484
4505,253786.2704593223,-228960.2760072087
4506,253976.5077139115,-228803.43269496743
4507,254166.62537478347,-228646.48285617816
4508,254356.6233619073,-228489.42657086084
4509,254546.50159532658,-228332.26391900197
4510,254736.25999515146,-228174.99498077086
4511,254925.89848159163,-228017.6198362538
4512,255115.41697489822,-227860.1385656531
